ammonia,arsenic,barium,cadmium,copper,fluoride,bacteria,viruses,lead,nitrates,mercury,perchlorate,radium,selenium,uranium,aluminum:Log_aluminum,ammonia:Log_ammonia,arsenic:Log_arsenic,barium:Log_barium,cadmium:Log_cadmium,chloramine:Log_chloramine,chromium:Log_chromium,copper:Log_copper,fluoride:Log_fluoride,bacteria:Log_bacteria,viruses:Log_viruses,lead:Log_lead,nitrates:Log_nitrates,nitrites:Log_nitrites,mercury:Log_mercury,perchlorate:Log_perchlorate,radium:Log_radium,selenium:Log_selenium,silver:Log_silver,uranium:Log_uranium
13.22,0.2,2.29,0.08366600265340755,1.3190905958272918,0.52,0.008000000000000002,2.7e-08,0.105,3.1,0.009,108260.1288728576,6.85,0.01,0.07,-0.3205482300180523,34.130481631079206,-0.3218875824868201,1.8973836622264795,-0.20756887390312748,0.20154368786779378,-0.061858217878852234,0.36531232201286423,-0.3400417630514653,-0.03862650989841841,-4.705405822154362e-07,-0.23664846752658444,3.5073465456224118,0.31598089975235305,-0.042394776314813254,1254983.0486678001,13.181103268077816,-0.04605170185988091,-0.335874800771953,-0.18614820258529446
20.25,0.2,0.57,0.07071067811865475,0.848528137423857,1.45,0.0068590000000000005,2.16e-07,0.11,17.2,0.008,53504554.0882689,6.93,0.02,0.08,-0.2774955923937256,60.915134569439104,-0.3218875824868201,-0.3204077833475185,-0.18732380693822834,0.6200941061002426,-0.3540695851585701,-0.1393724720419719,0.5387671568271003,-0.03417286604276911,-3.3151652847206454e-06,-0.2428002404508693,48.9324414016938,0.566335729162248,-0.03862650989841841,952128378.493031,13.415508505488555,-0.07824046010856292,-0.3524393771005639,-0.20205829154466046
13.84,0.1,3.99,0.05477225575051661,0.8544003745317531,1.43,0.5927039999999999,0.5927039999999999,0.081,11.15,0.004,33975964.80143687,4.26,0.08,0.07,-0.2774955923937256,36.36547123062301,-0.23025850929940456,5.521327011298071,-0.1590899327784004,0.31356211725786187,-0.19966417734399255,-0.13444448913010346,0.5114744553086967,-0.3100198499227751,-0.3100198499227751,-0.20357779606908555,26.88755040165333,0.8564154561358684,-0.022085843671448984,589182774.7917007,6.173886622798248,-0.20205829154466046,-0.2864321076993607,-0.18614820258529446
11.3,0.1414213562373095,1.51,0.05477225575051661,0.8602325267042626,0.54,0.09112500000000001,0.0,0.181,12.69,0.005,3156.3752502500993,2.06,0.03,0.0,-0.3048138403603834,27.400270800616735,-0.276621799529602,0.6222855727485178,-0.1590899327784004,0.44411784521310926,-0.16712571586900576,-0.1295101973845172,-0.33274051528886117,-0.21829204145353334,0.0,-0.30937574283665237,32.2429332351067,0.0,-0.026491586832740183,25431.48219887788,1.488774324571069,-0.10519673691959945,-0.335874800771953,0.0
22.87,0.1,0.88,0.07071067811865475,0.6557438524302001,0.69,1.0000000000000002e-06,6.4e-08,0.15,10.9,0.006,16927.393490350096,4.94,0.02,0.04,-0.3124714989481294,71.57912080375336,-0.23025850929940456,-0.1124933669286987,-0.18732380693822834,0.4592340493849269,-0.05126780086575926,-0.27671409261536056,-0.2560339401596741,-1.3815510557964276e-05,-1.0601204962295513e-06,-0.28456799773288216,26.03751440266257,0.7963854241544336,-0.030695974858524495,164816.7576210391,7.890984736127167,-0.07824046010856292,-0.2206329650872018,-0.128755032994728
4.86,0.03162277660168379,2.19,0.03162277660168379,1.131370849898476,0.99,0.07408799999999999,8e-09,0.165,4.0,0.005,21483924.23705434,5.69,0.02,0.06,-0.35779757672764273,7.683846808254277,-0.109221201003177,1.7167443809842164,-0.109221201003177,0.08950311905540762,-0.2864321076993607,0.13964514808769718,-0.009949832494966436,-0.19281414618032255,-1.4915059436213262e-07,-0.2972986178384568,5.545177444479562,0.07239475386698191,-0.026491586832740183,362709129.18576807,9.893261311906585,-0.07824046010856292,-0.27743710973613656,-0.1688046430056022
19.33,0.2,3.89,0.03162277660168379,1.174734012447073,0.84,0.0033749999999999995,1e-09,0.165,13.2,0.009,2650216.8686753386,4.13,0.01,0.01,-0.3124714989481294,57.248854807947225,-0.3218875824868201,5.284211623182081,-0.109221201003177,0.36246366664715307,-0.14349648859431327,0.18918122066096305,-0.14645684520161334,-0.019208339846969544,-2.072326583694641e-08,-0.2972986178384568,34.05886215061869,0.23065063512646614,-0.042394776314813254,39197110.405081436,5.8574856907982475,-0.04605170185988091,-0.1914147438431968,-0.04605170185988091
13.91,0.17320508075688773,3.89,0.06324555320336758,1.2529964086141667,0.13,0.20537899999999998,0.20537899999999998,0.086,10.12,0.009,78094963.52016181,0.78,0.06,0.07,-0.3478045511491887,36.61957736256074,-0.30367682189200496,5.284211623182081,-0.17460392512048578,0.5486321396566632,-0.044272799297044155,0.2825980655358812,-0.2652287077084521,-0.32509405480840636,-0.32509405480840636,-0.21099308651466211,23.42287827825631,1.2031302069452314,-0.042394776314813254,1419253831.229779,-0.1937998602528297,-0.1688046430056022,-0.1914147438431968,-0.18614820258529446
29.2,0.2,1.28,0.044721359549995794,1.2409673645990857,1.14,0.31443200000000004,0.31443200000000004,0.136,8.21,0.008,5576832.970939689,3.8,0.04,0.02,-0.2975261690290382,98.52572631080768,-0.3218875824868201,0.31598089975235305,-0.13896286161592725,0.22238410660557248,-0.2038182680897043,0.2679139436959124,0.14937221914330054,-0.3637938755000219,-0.3637938755000219,-0.27133365348146754,17.284947501642208,0.2187858681527455,-0.03862650989841841,86631257.31134155,5.073004053582892,-0.128755032994728,-0.3524393771005639,-0.07824046010856292
12.46,0.17320508075688773,2.38,0.03162277660168379,1.3266499161421599,0.4,0.019683000000000003,0.0,0.152,13.47,0.008,3800596.1780699994,7.87,0.04,0.09,-0.2975261690290382,31.43064297645697,-0.30367682189200496,2.0636991606864523,-0.109221201003177,0.3469683542354186,-0.044272799297044155,0.37498675868513376,-0.366516292749662,-0.07731482321172119,0.0,-0.2863489632366508,35.02826342098802,0.8113018366112155,-0.03862650989841841,57581572.80146148,16.236266951318683,-0.128755032994728,-0.22916017029076619,-0.21671510477866848
0.53,0.17320508075688773,3.51,0.03162277660168379,0.6708203932499369,1.31,0.07408799999999999,1.2500000000000002e-07,0.103,1.52,0.001,27672503.083827134,7.18,0.03,0.08,-0.2284434680710868,-0.33648548439106385,-0.30367682189200496,4.407212291546988,-0.109221201003177,-0.18144678340470888,-0.05478474247966666,-0.26782762339495336,0.35373554974910887,-0.19281414618032255,-1.9868690124555142e-06,-0.23412170794750764,0.6364397089844412,0.826279225055607,-0.006907755278982137,474194623.9527334,14.153929570371753,-0.10519673691959945,-0.2954703866268155,-0.20205829154466046
25.39,0.1,3.1,0.05477225575051661,0.1414213562373095,0.31,0.10382299999999998,6.4e-08,0.17,18.09,0.003,419296.3908498433,6.09,0.06,0.07,-0.3048138403603834,82.12028349724415,-0.23025850929940456,3.5073465456224118,-0.1590899327784004,0.09873230593360126,-0.24645328617398155,-0.276621799529602,-0.36306672426591297,-0.23516612930249456,-1.0601204962295513e-06,-0.3012326631284188,52.37704972627632,0.7815303617757543,-0.017427428970942082,5428350.838146867,11.002486817685796,-0.1688046430056022,-0.25521651980635557,-0.18614820258529446
17.89,0.2,2.94,0.03162277660168379,1.3190905958272918,1.49,0.002197,3.4300000000000004e-07,0.102,15.23,0.009,156833688.09107962,7.47,0.06,0.02,-0.3205482300180523,51.599087546644036,-0.3218875824868201,3.1705241691707355,-0.109221201003177,0.2737150637271358,-0.25521651980635557,0.36531232201286423,0.594176418736478,-0.013447095480818523,-5.105738638694702e-06,-0.23284381150118233,41.47535895199468,0.6506596351686464,-0.042394776314813254,2959560927.4248734,15.021385643611103,-0.1688046430056022,-0.31358945443361225,-0.07824046010856292
8.11,0.2,3.49,0.07071067811865475,1.2206555615733703,0.58,0.5120000000000001,0.5120000000000001,0.121,1.88,0.001,1314550.4806014618,7.01,0.08,0.07,-0.19327966373472003,16.975023710512573,-0.3218875824868201,4.362157059388032,-0.18732380693822834,0.2906341420435714,-0.18731912716634766,0.24338414432430522,-0.31594176175616984,-0.3427484948186261,-0.3427484948186261,-0.2555477327396329,1.1867909404626926,1.0739215899526993,-0.006907755278982137,18520708.721578408,13.650837284335955,-0.20205829154466046,-0.3524393771005639,-0.18614820258529446
9.52,0.1414213562373095,0.17,0.06324555320336758,0.99498743710662,1.12,8.000000000000001e-06,2.16e-07,0.004,16.23,0.007,374029661.4814926,4.26,0.02,0.01,-0.3124714989481294,21.45231896060717,-0.276621799529602,-0.3012326631284188,-0.17460392512048578,0.3318926285908737,-0.26849876250067717,-0.004999978956468075,0.12692812754384367,-9.388855213027552e-05,-3.3151652847206454e-06,-0.022085843671448984,45.23076022217509,1.0898824319814413,-0.034732915909487766,7383287790.283761,6.173886622798248,-0.07824046010856292,-0.331496904366522,-0.04605170185988091
15.8,0.2,2.29,0.08366600265340755,0.36055512754639896,0.8,0.32850899999999994,0.32850899999999994,0.104,8.26,0.004,118421814.55530976,3.4,0.09,0.05,-0.3205482300180523,43.608157052520156,-0.3218875824868201,1.8973836622264795,-0.20756887390312748,0.16830076050988796,-0.06541504250910063,-0.3678060405261058,-0.17851484105136778,-0.36569327673006247,-0.36569327673006247,-0.23538989550343947,17.440367093021646,0.4844614831900083,-0.022085843671448984,2201433526.7712293,4.160836467515193,-0.21671510477866848,-0.2864321076993607,-0.14978661367769955
14.48,0.1,0.24,0.07745966692414834,0.9055385138137416,1.16,0.024388999999999994,1.2500000000000002e-07,0.198,7.68,0.01,95550956.25092159,7.78,0.06,0.04,-0.3290993274035144,38.70168624314562,-0.23025850929940456,-0.342507925353635,-0.19814166570444489,0.2945306226524859,-0.18324271000290143,-0.08985248405846324,0.17216720593719692,-0.09057155300557032,-1.9868690124555142e-06,-0.3206586731609452,15.656598122185581,0.9482500367217596,-0.04605170185988091,1755765087.3671703,15.961108311120537,-0.1688046430056022,-0.331496904366522,-0.128755032994728
9.47,0.03162277660168379,1.31,0.07745966692414834,0.7416198487095663,0.96,0.001331,1e-09,0.131,18.8,0.007,168505.81551,5.62,0.08,0.06,-0.3381786741175776,21.289780751164937,-0.109221201003177,0.35373554974910887,-0.19814166570444489,0.41260249132288085,-0.2121857796051634,-0.22168389302668204,-0.03918911473944496,-0.008813648728366555,-2.072326583694641e-08,-0.26626509220730915,55.15650915291499,1.042165959536268,-0.034732915909487766,2027921.2418248921,9.70198395114947,-0.20205829154466046,-0.36271030018740713,-0.1688046430056022
14.67,0.1414213562373095,0.35,0.03162277660168379,1.131370849898476,0.87,0.7290000000000001,0.7290000000000001,0.024,13.82,0.008,20730.71593,2.55,0.06,0.02,-0.3205482300180523,39.40075336691224,-0.276621799529602,-0.36743774357453723,-0.109221201003177,0.2097644226224172,-0.16712571586900576,0.13964514808769718,-0.12115799858015167,-0.23042344774366608,-0.23042344774366608,-0.08951283476722059,36.29293442945222,0.3284884617019192,-0.03862650989841841,206050.29208060828,2.3870380658843535,-0.1688046430056022,-0.32706710304528097,-0.07824046010856292
15.3,0.1414213562373095,1.01,0.03162277660168379,1.3266499161421599,0.83,0.009260999999999998,8e-09,0.03,7.48,0.005,23889.094312875095,0.63,0.07,0.08,-0.3381786741175776,41.73614827449536,-0.276621799529602,0.010049834161699772,-0.109221201003177,0.5262442391263554,-0.07256960958263793,0.37498675868513376,-0.1546535498989396,-0.043359476390037274,-1.4915059436213262e-07,-0.10519673691959945,15.051501284058167,0.6364397089844412,-0.026491586832740183,240830.19599443776,-0.29108233954583196,-0.18614820258529446,-0.3444011133790988,-0.20205829154466046
27.37,0.1414213562373095,3.3,0.07071067811865475,0.806225774829855,0.96,0.5927039999999999,0.5927039999999999,0.188,16.8,0.001,127628.15625,2.57,0.04,0.02,-0.3205482300180523,90.57957870594933,-0.276621799529602,3.939944145959034,-0.18732380693822834,0.5173087572118737,-0.1167092655867181,-0.17365414515505162,-0.03918911473944496,-0.3100198499227751,-0.3100198499227751,-0.3142069034366113,47.399165291674784,0.6649449212953282,-0.006907755278982137,1500508.4436182212,2.42583816019132,-0.128755032994728,-0.3090638061991638,-0.07824046010856292
12.31,0.17320508075688773,0.35,0.07745966692414834,0.17320508075688773,0.93,0.23832799999999998,0.23832799999999998,0.05,18.81,0.001,281899239.30395913,4.21,0.06,0.02,-0.3290993274035144,30.90317098381722,-0.30367682189200496,-0.36743774357453723,-0.19814166570444489,0.48561042402365295,-0.06898545605950059,-0.30367682189200496,-0.0674907443363969,-0.3417879491014298,-0.3417879491014298,-0.14978661367769955,55.19585038071638,1.21952238372755,-0.006907755278982137,5484930485.714403,6.051717746792961,-0.1688046430056022,-0.3652773032901928,-0.07824046010856292
25.99,0.1,3.06,0.044721359549995794,1.1224972160321824,0.34,0.8305839999999999,0.8305839999999999,0.093,7.6,0.007,29612075.181063965,5.12,0.05,0.04,0.0,84.66793094650183,-0.23025850929940456,3.422349642850725,-0.13896286161592725,0.30887255438524375,-0.13191675021869562,0.12971113168690407,-0.3667952848664562,-0.154178160965352,-0.154178160965352,-0.22088948808208592,15.413926679421367,0.9327977802196221,-0.034732915909487766,509437044.03514224,8.361750727943251,-0.14978661367769955,-0.34849891711171394,-0.128755032994728
27.61,0.1414213562373095,1.96,0.08944271909999159,1.2569805089976536,1.21,0.38901699999999995,0.38901699999999995,0.104,3.83,0.009,242571107.73437992,1.0,0.1,0.01,0.0,91.61489529626036,-0.276621799529602,1.3189711675551545,-0.21592875466608016,0.5504611998285854,-0.05831483338162779,0.2874870585295498,0.23065063512646614,-0.36728348947591705,-0.36728348947591705,-0.23538989550343947,5.143172196227485,0.17216720593719692,-0.042394776314813254,4683273185.577812,0.0,-0.23025850929940456,-0.34849891711171394,-0.04605170185988091
14.4,0.1414213562373095,0.15,0.07745966692414834,0.9899494936611666,0.77,0.140608,0.140608,0.185,17.51,0.009,386089431.3743383,3.55,0.1,0.06,-0.3381786741175776,38.40808617478015,-0.276621799529602,-0.28456799773288216,-0.19814166570444489,0.5056202884374678,-0.3669732716777261,-0.009999829939781515,-0.2012508683834938,-0.2758418781873486,-0.2758418781873486,-0.31216889897220523,50.127140281673796,0.7963854241544336,-0.042394776314813254,7633597920.53891,4.4976639923800015,-0.23025850929940456,-0.2954703866268155,-0.1688046430056022
8.37,0.17320508075688773,1.86,0.03162277660168379,1.02469507659596,0.8,0.0010000000000000002,2.7e-08,0.197,18.74,0.008,44573422.62719655,4.25,0.05,0.01,-0.3290993274035144,17.78335301327658,-0.30367682189200496,1.1542722671687047,-0.109221201003177,-0.08163573865679416,-0.1092017076409851,0.024997520505362882,-0.17851484105136778,-0.006907755278982138,-4.705405822154362e-07,-0.3200366553980973,54.92057358742457,0.09393368890274714,-0.03862650989841841,785056017.7821859,6.149405677479383,-0.14978661367769955,-0.3045323965575549,-0.04605170185988091
23.21,0.17320508075688773,2.75,0.044721359549995794,1.1832159566199232,0.54,1.0000000000000002e-06,0.0,0.041,12.19,0.008,9100905.77677906,5.49,0.03,0.06,-0.248641100806246,72.98577654284608,-0.30367682189200496,2.7819025071158197,-0.13896286161592725,0.0926042068423711,-0.3225990279446329,0.19905965966490677,-0.33274051528886117,-1.3815510557964276e-05,0.0,-0.13096151170339101,30.482508351181867,0.12692812754384367,-0.03862650989841841,145831863.03472844,9.349076122812702,-0.10519673691959945,-0.3596281358897175,-0.1688046430056022
7.46,0.1414213562373095,0.93,0.09486832980505137,1.014889156509222,0.57,0.3579109999999999,0.3579109999999999,0.005,0.92,0.006,5440939.72190986,7.23,0.09,0.0,-0.18532204649964537,14.991283390048894,-0.276621799529602,-0.0674907443363969,-0.22344009008028248,-0.12675236289649952,-0.07977975215879655,0.01499945393717196,-0.3204077833475185,-0.3677431468963486,-0.3677431468963486,-0.026491586832740183,-0.07671108022392693,0.6937098811678554,-0.030695974858524495,84386049.74877833,14.30266823151397,-0.21671510477866848,-0.31358945443361225,0.0
19.02,0.2,1.75,0.05477225575051661,1.378404875209022,0.44,0.5927039999999999,0.5927039999999999,0.028,11.44,0.003,31859599.850680068,7.31,0.02,0.05,-0.36667025453220836,56.02323990636999,-0.3218875824868201,0.9793276288869897,-0.1590899327784004,0.5281418195498706,-0.15523110972193313,0.4423672629359428,-0.3612314429107253,-0.3100198499227751,-0.3100198499227751,-0.10011542152659413,27.880606879286894,1.1058982193415932,-0.017427428970942082,550433505.4662033,14.541368331197933,-0.07824046010856292,-0.20799210208408705,-0.14978661367769955
6.4,0.1414213562373095,0.75,0.03162277660168379,0.99498743710662,0.8,0.050653,8e-09,0.148,17.6,0.002,414595.8061937648,4.08,0.06,0.01,-0.29056659514304034,11.880307138340008,-0.276621799529602,-0.21576155433883568,-0.109221201003177,0.5049641342480384,-0.3596281358897175,-0.004999978956468075,-0.17851484105136778,-0.1510855812050607,-1.4915059436213262e-07,-0.28276036477226724,50.475020675976275,0.04078954167941259,-0.012429216196844383,5362821.365026632,5.736875712737567,-0.1688046430056022,-0.3678783611782336,-0.04605170185988091
7.28,0.1414213562373095,1.14,0.07071067811865475,0.5291502622129182,0.82,0.15746400000000002,0.15746400000000002,0.197,1.4,0.007,125486304.007202,3.64,0.05,0.05,-0.36667025453220836,14.451752676878568,-0.276621799529602,0.14937221914330054,-0.18732380693822834,0.41028097535575375,-0.2954703866268155,-0.336795060572217,-0.16272976975354742,-0.29108140277469574,-0.29108140277469574,-0.3200366553980973,0.471061131269698,1.302267276522528,-0.034732915909487766,2340031852.1218734,4.702820601201084,-0.14978661367769955,-0.23776723111001827,-0.14978661367769955
0.9,0.1,1.54,0.08366600265340755,0.9539392014169457,0.16,0.7049690000000001,0.7049690000000001,0.052,5.73,0.003,35266045.25739705,6.42,0.03,0.08,-0.36667025453220836,-0.09482446409204366,-0.23025850929940456,0.6649449212953282,-0.20756887390312748,0.2675982072155444,-0.340183552741153,-0.044983327129942734,-0.29321303419972966,-0.24645818373642564,-0.24645818373642564,-0.1537386011408369,10.002949991063696,0.9949523039281064,-0.017427428970942082,612868540.0825744,11.937464315646004,-0.10519673691959945,-0.25521651980635557,-0.20205829154466046
19.98,0.1414213562373095,2.45,0.044721359549995794,1.3,1.35,0.250047,0.250047,0.106,18.08,0.01,4394578.721869964,4.14,0.04,0.05,-0.29056659514304034,59.834740828943744,-0.276621799529602,2.1954156601637576,-0.13896286161592725,0.5205153068950421,-0.24645328617398155,0.3410735438077384,0.40514119980795654,-0.3465917416972221,-0.3465917416972221,-0.2378975155962274,52.33809889774966,0.31598089975235305,-0.04605170185988091,67218958.58261546,5.881680561646102,-0.128755032994728,-0.34849891711171394,-0.14978661367769955
